"Sample_ID","Site_ID","Site_Name","Latitude","Longitude","Elevation","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Dex","BaseShift","SlopeShift","Residuals","BaseCurve","CH4","Instrument","d18O.off","d18O.off.pw","d2H.off","d2H.off.pw","d18O.oc","d2H.oc"
"23-011_TALL5-010-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.05,"discarded top 3 cm",-27.1777127967,-3.7785817971,NA,0.455711182365814,0.0636955548538389,NA,"SPATIAL",384,"TALL5",3.0509415801,4.4254,-0.290600000000001,0.07185,0.319799999999994,-0.36215,"HIDS2046",0.894852171894227,0.741330880231988,-0.315038533142827,8.36231019986808,-4.67343396899423,-26.8626742635572
"23-011_TALL5-010-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.05,"discarded top 3 cm",-26.521296018,-3.0532095886,NA,0.454639726771318,0.0537802162392378,NA,"SPATIAL",384,"TALL5",-2.0956193092,24.35515,-1.8556,0.0513499999999998,-0.640700000000002,-0.3039,"HIDS2046",0.740517546035985,0.740963281603582,-0.288076186156175,8.36200283020374,-3.79372713463599,-26.2332198318438
"23-011_TALL5-010-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.05,"discarded top 3 cm",-28.0381467932,-3.6885003051,NA,0.435151746034466,0.0517190490103719,NA,"SPATIAL",384,"TALL5",1.4698556476,13.99115,-1.9596,0.00710000000000033,-1.90770000000001,-0.32615,"HIDS2046",0.668291734795047,0.74110876628896,-0.283655311900541,8.36195279364752,-4.35679203989505,-27.7544914812995
"23-011_TALL5-1020-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.15,"10-20 cm",-32.1147616074,-3.8805176021,NA,0.427441300232984,0.0539500631175189,NA,"SPATIAL",384,"TALL5",-1.0706207906,9.5304,-2.23285,-0.0139,-1.97995,-0.30015,"HIDS2046",0.58609053966896,0.741299303490702,-0.281829136935886,8.36193215424843,-4.46660814176896,-31.8329324704641
"23-011_TALL5-1020-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.15,"10-20 cm",-30.0657181243,-4.2582640456,NA,0.440047287981221,0.0494946813784887,NA,"SPATIAL",384,"TALL5",4.0003942405,0.226650000000006,-0.597849999999998,0.0426000000000002,0.191299999999998,-0.15765,"HIDS2046",0.55987720471509,0.741691521089849,-0.315684542708331,8.36231761078543,-4.81814125031509,-29.7500335815917
"23-011_TALL5-1020-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.15,"10-20 cm",-28.9001656277,-3.7383110723,NA,0.430481392858487,0.0507507034162376,NA,"SPATIAL",384,"TALL5",1.0063229507,17.27265,-1.86435,0.0143499999999999,-1.0727,-0.30215,"HIDS2046",0.651717767708008,0.741014887879701,-0.288111660952335,8.36200323212793,-4.39002884000801,-28.6120539667477
"23-011_TALL5-2030-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.25,"20-30 cm",-31.9205313738,-3.6754431896,NA,0.427961096077366,0.0525377291133752,NA,"SPATIAL",384,"TALL5",-2.516985857,16.47765,-1.66785,0.0378500000000002,-0.411950000000004,-0.2429,"HIDS2046",0.636847538029304,0.741155108454851,-0.297410693319278,8.36210881479508,-4.3122907276293,-31.6231206804807
"23-011_TALL5-2030-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.25,"20-30 cm",-28.0694306796,-3.5434630511,NA,0.43804573830812,0.0517871023551652,NA,"SPATIAL",384,"TALL5",0.278273729199999,13.7719,-1.1241,0.0523500000000001,-0.525950000000002,-0.25915,"HIDS2046",0.698915597254488,0.741250174174375,-0.304100799443497,8.36218505381287,-4.24237864835449,-27.7653298801565
"23-011_TALL5-2030-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.25,"20-30 cm",-32.3769631861,-4.231132821,NA,0.434363350282335,0.0479270693747917,NA,"SPATIAL",384,"TALL5",1.4720993819,22.5874,-1.51585,0.0548500000000001,-0.595200000000006,-0.3164,"HIDS2046",0.768051697179291,0.740985992383682,-0.29303170340944,8.36205903896368,-4.99918451817929,-32.0839314826906
"23-011_TALL5-3040-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.35,"hit refusal past 40 cm",-30.3073830984,-4.8481497977,NA,0.430965876754881,0.0477484164063216,NA,"SPATIAL",384,"TALL5",8.4778152832,-0.208349999999996,-0.93835,0.0123500000000001,-0.438450000000003,-0.0909,"HIDS2046",0.395759362690441,0.741680783032933,-0.316210946535942,8.36232365121182,-5.24390916039044,-29.9911721518641
"23-011_TALL5-3040-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.35,"hit refusal past 40 cm",-25.2968080916,-3.2342398899,NA,0.436024948499688,0.0552801999382112,NA,"SPATIAL",384,"TALL5",0.577111027600001,0.725650000000002,0.0168999999999997,0.0858500000000002,1.28054999999999,-0.1234,"HIDS2046",0.626792022148488,0.742408382722208,-0.321347490397683,8.36238266821875,-3.86103191204849,-24.9754606012023
"23-011_TALL5-3040-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.35,"30-40 cm",-34.0957948692,-4.670184395,NA,0.409705338781029,0.0506221325626074,NA,"SPATIAL",384,"TALL5",3.2656802908,3.28515,-0.812349999999999,0.03335,-0.139700000000005,-0.2024,"HIDS2046",0.58990584320221,0.741450864556138,-0.311559823740034,8.36227033003183,-5.26009023820221,-33.78423504546
"23-011_TALL5-deep-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,0.45,"40-50 cm",-37.2515394588,-5.2028303137,NA,0.408057106288509,0.0474961410155917,NA,"SPATIAL",384,"TALL5",4.3711030508,9.98315,-0.991350000000001,0.0423500000000003,-0.373700000000007,-0.2614,"HIDS2046",0.680875336842161,0.741252240862537,-0.305991943566619,8.36220664713817,-5.88370565054216,-36.9455475152334
"23-028_HARV6-010-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.05,"no depth info given; litter removed vegetated area",-57.7608985159,-7.6860468783,NA,0.415851784379938,0.0489279459305567,NA,"SPATIAL",384,"HARV6",3.7274765105,-0.379700000000184,-0.27805,0.00565000000000015,-0.0721999999999952,-0.0337,"HIDS2052",0.304594927528927,0.741826530285754,-0.320674087520684,8.362374923242,-7.99064180582893,-57.4402244283793
"23-028_HARV6-010-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.05,"no depth info given; litter removed vegetated area",-57.5289091243,-7.2417627295,NA,0.425910302733382,0.0476301850512585,NA,"SPATIAL",384,"HARV6",0.405192711700003,4.3740499999999,-0.23755,-0.02135,-0.288700000000006,-0.1772,"HIDS2052",0.414339028542913,0.741389429293791,-0.318750498129449,8.36235281255929,-7.65610175804291,-57.2101586261706
"23-028_HARV6-010-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.05,"no depth info given; litter removed vegetated area",-50.8032112262,-4.01165367,NA,0.408971320314415,0.0543183395193521,NA,"SPATIAL",384,"HARV6",-18.7099818662,9.64255000000003,-0.7313,0.0259,0.524799999999999,-0.06495,"HIDS2052",0.384429581978852,0.741754869447005,-0.318432830474266,8.36234916298454,-4.39608325197885,-50.4847783957257
"23-028_HARV6-1020-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.15,"no depth info given; litter removed vegetated area",-55.5151937047,-7.077154967,NA,0.410004558168521,0.0644050542441802,NA,"SPATIAL",384,"HARV6",1.1020460313,-1.52170000000001,-0.0120499999999999,-0.0578500000000002,-2.05945,-0.04095,"HIDS2052",0.15116671076755,0.741682357460373,-0.321195894518933,8.36238092447028,-7.22832167776755,-55.1939978101811
"23-028_HARV6-1020-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.15,"no depth info given; litter removed vegetated area",-60.2652136976,-8.5171497994,NA,0.392530794729854,0.0570730127366227,NA,"SPATIAL",384,"HARV6",7.87198469760001,1.21529999999984,0.0649500000000001,0.0216500000000002,0.959800000000001,-0.01395,"HIDS2052",0.318352694366414,0.742045465467911,-0.32127816130528,8.3623818707383,-8.83550249376641,-59.9439355362947
"23-028_HARV6-1020-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.15,"no depth info given; litter removed vegetated area",-61.1755841447,-7.8558076907,NA,0.431959788109548,0.0470585240738489,NA,"SPATIAL",384,"HARV6",1.6708773809,-0.0929500000002008,-0.29205,-0.0575999999999999,-1.5697,-0.0772,"HIDS2052",0.196887628756277,0.741637843010476,-0.319899564390825,8.36236601817519,-8.05269531945628,-60.8556845803092
"23-028_HARV6-2030-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.25,"no depth info given; litter removed vegetated area",-52.8758758406,-7.4763201793,NA,0.415017077934906,0.0504745342291295,NA,"SPATIAL",384,"HARV6",6.9346855938,0.74980000000005,0.1497,-0.0168499999999998,-0.289950000000005,-0.1102,"HIDS2052",0.343950115152584,0.74151477875771,-0.3221946401984,8.36239241485628,-7.82027029445258,-52.5536812004016
"23-028_HARV6-2030-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.25,"no depth info given; litter removed vegetated area",-49.7617003008,-6.9593952878,NA,0.453763319672325,0.0531217073345343,NA,"SPATIAL",384,"HARV6",5.9134620016,-1.8592000000001,-0.1423,-0.0763500000000001,-2.1027,-0.20095,"HIDS2052",0.310876423359798,0.742026679710694,-0.3195439905283,8.36236193101675,-7.2702717111598,-49.4421563102717
"23-028_HARV6-2030-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.25,"no depth info given; litter removed vegetated area",-62.1798154457,-7.9045457996,NA,0.424021378851936,0.0480433596942321,NA,"SPATIAL",384,"HARV6",1.0565509511,2.12054999999987,-0.3553,-0.0386000000000002,-1.5967,0.01955,"HIDS2052",0.117919288124403,0.741712253977422,-0.321633214203608,8.36238595511393,-8.0224650877244,-61.8581822314964
"23-028_HARV6-3040-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.35,"no depth info given; litter removed vegetated area",-51.8635953034,-7.404321424,NA,0.438725723864012,0.0465654929635216,NA,"SPATIAL",384,"HARV6",7.3709760886,-8.01795000000016,0.1192,-0.2506,-8.46395,-0.20245,"HIDS2052",-0.130030474736062,0.747250229911048,-0.322643454160843,8.36239758007003,-7.27429094926394,-51.5409518492392
"23-028_HARV6-3040-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.35,"no depth info given; litter removed vegetated area",-47.5712937827,-6.196029263,NA,0.402784945508392,0.0506887794139763,NA,"SPATIAL",384,"HARV6",1.99694032129999,-1.67894999999999,-0.1223,-0.0771000000000002,-3.05494999999999,-0.12445,"HIDS2052",0.209664182494473,0.741858425393983,-0.320330210002435,8.36237096913042,-6.40569344549447,-47.2509635726976
"23-028_HARV6-3040-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.35,"no depth info given; litter removed vegetated area",-60.721608928,-7.8767856903,NA,0.432435022201075,0.0550719424969693,NA,"SPATIAL",384,"HARV6",2.2926765944,3.08704999999986,-0.3363,-0.0455999999999999,-1.68145,-0.1197,"HIDS2052",0.27882696746318,0.74151108574156,-0.318858585341593,8.36235405445601,-8.15561265776318,-60.4027503426584
"23-028_HARV6-deep-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.5,"no depth info given; litter removed vegetated area",-55.9298369646,-5.87622171895,NA,0.400935588184987,0.0620410134570421,NA,"SPATIAL",384,"HARV6",-8.920063213,0.0551749999999629,-0.3508,-0.105225,-3.82295,-0.075825,"HIDS2052",0.071692231686205,0.742048395099969,-0.319661308138533,8.3623632794561,-5.94791395063621,-55.6101756564615
"23-028_HARV6-deep-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-10-14 00:00:00",NA,"2021-10-14 00:00:00",5,NA,0.5,"no depth info given; litter removed vegetated area",-52.042083412,-5.6305507251,NA,0.410131123599437,0.0649517333707889,NA,"SPATIAL",384,"HARV6",-6.9976776112,7.59754999999996,-0.8413,0.0126499999999998,0.280050000000003,-0.1307,"HIDS2052",0.437923505425367,0.741442532506805,-0.314761246752536,8.36230701954994,-6.06847423052537,-51.7273221652475
"23-029_TALL1-010-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.05,"discarded top 3 cm",-6.7927242804,0.025184958,NA,0.507936839407866,0.0665179937103567,NA,"SPATIAL",384,"TALL1",-6.9942039444,3.76019999999994,-0.78125,0.0979000000000001,2.542,0.0831,"HIDS2052",0.386691844107929,0.744297848216238,-0.325041202385975,8.36242519252851,-0.361506886107929,-6.46768307801402
"23-029_TALL1-010-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.05,"discarded top 3 cm",-5.6405707088,0.4170155097,NA,0.506834269420576,0.0673705379033096,NA,"SPATIAL",384,"TALL1",-8.9766947864,0.385449999999992,-0.6745,0.0501499999999999,1.60925,-0.0214,"HIDS2052",0.402814973588114,0.742410770541047,-0.320376409607099,8.3623715003256,0.0142005361118862,-5.3201942991929
"23-029_TALL1-010-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.05,"discarded top 3cm",-8.5420556897,2.7291907118,NA,0.507275854416443,0.0799756059164852,NA,"SPATIAL",384,"TALL1",-30.3755813841,4.71695,-0.87625,0.0586500000000001,1.65225,-0.05415,"HIDS2052",0.461580661551185,0.742312249910672,-0.318435710693533,8.36234919607203,2.26761005024882,-8.22361997900647
"23-029_TALL1-1020-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.2,"hit refusal past 20 cm",-19.3670506168,-1.973672785,NA,0.46353856456534,0.0588940137948822,NA,"SPATIAL",384,"TALL1",-3.5776683368,1.23170000000005,-0.85425,0.0201499999999997,1.11750000000001,-0.14165,"HIDS2052",0.47977199914416,0.741561623777645,-0.314111894492638,8.36229957341313,-2.45344478414416,-19.0529387223074
"23-029_TALL1-1020-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.15,"no depth info given",-9.2822813886,-1.3609601827,NA,0.493344978107008,0.0604811414871499,NA,"SPATIAL",384,"TALL1",1.605400073,1.36194999999998,-0.6925,0.0369000000000002,0.785250000000005,-0.0939,"HIDS2052",0.46112348838062,0.74185723081807,-0.317402493202574,8.36233732940881,-1.82208367108062,-8.96487889539743
"23-029_TALL1-1020-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.15,"no depth info given",-11.5154099256,-1.2285102664,NA,0.486524409161211,0.062279788918561,NA,"SPATIAL",384,"TALL1",-1.6873277944,1.08719999999994,-0.66725,0.0413999999999999,1.37350000000001,-0.08765,"HIDS2052",0.465032108894292,0.741938079418917,-0.317787009602142,8.36234174498995,-1.69354237529429,-11.1976229159979
"23-029_TALL1-2030-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.25,"no depth info given",-11.0210140023,-1.1168079688,NA,0.503103607516722,0.0624760875038991,NA,"SPATIAL",384,"TALL1",-2.0865502519,5.39294999999993,-1.02125,0.0256500000000002,1.5025,-0.05765,"HIDS2052",0.379851049733039,0.741837806005227,-0.317764048968525,8.36234148130067,-1.49665901853304,-10.7032499533315
"23-029_TALL1-2030-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.25,"no depth info given",-14.5305649627,-0.6094332793,NA,0.474891868859904,0.063958845847266,NA,"SPATIAL",384,"TALL1",-9.6550987283,1.66244999999981,-0.76625,-0.00360000000000005,0.707250000000002,-0.08565,"HIDS2052",0.345264688981807,0.741578769321228,-0.31736701399769,8.36233692202335,-0.954697968281807,-14.2131979487023
"23-029_TALL1-3040-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.35,"no depth info given",-15.3881592525,-2.0218952448,NA,0.470691437357281,0.0603218755042158,NA,"SPATIAL",384,"TALL1",0.787002705900001,0.0887000000000171,-0.8755,-0.00810000000000022,0.111999999999995,-0.11165,"HIDS2052",0.369325254940333,0.741537644555075,-0.315478889115592,8.36231525132488,-2.39122049974033,-15.0726803633844
"23-029_TALL1-3040-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.35,"hit refusal past 40 cm",-13.7510165418,-1.7566623001,NA,0.507081192027031,0.0607604698980512,NA,"SPATIAL",384,"TALL1",0.302281858999999,0.876949999999852,-0.84075,0.00740000000000007,0.368499999999997,-0.2194,"HIDS2052",0.547899788156529,0.74140423237739,-0.310381759244737,8.36225684239937,-2.30456208825653,-13.4406347825553
"23-029_TALL1-deep-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-06-17 00:00:00",NA,"2021-06-17 00:00:00",5,NA,0.45,"no depth info given",-16.1096693667,-1.8169223916,NA,0.477978472018148,0.0605633453332265,NA,"SPATIAL",384,"TALL1",-1.5742902339,3.20820000000003,-0.682,0.0753999999999997,3.31925,0.01985,"HIDS2052",0.411077219735347,0.743158487438251,-0.322020687240323,8.36239041318587,-2.22799961133535,-15.7876486794597
"23-046_CPER7-010-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.05,"no depth info given",-69.0981097303,0.2462147157,NA,0.423286187909896,0.0668168139878633,NA,"SPATIAL",384,"CPER7",-71.0678274559,1.73319999999997,-0.0746250000000005,0.046475,1.85585,0.0475750000000001,"Both",0.302260413956467,0.742777764483692,-0.321433597145732,8.36238365872449,-0.0560456982564671,-68.7766761331543
"23-046_CPER7-010-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.05,"no depth info given",-84.569403142,-5.7820174964,NA,0.410456558181483,0.0483868840762345,NA,"SPATIAL",384,"CPER7",-38.3132631708,1.745825,-0.199500000000001,0.023725,1.187475,0.114075,"Both",0.157290080798915,0.742825281831939,-0.322562681784911,8.36239665041686,-5.93930757719891,-84.2468404602151
"23-046_CPER7-010-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.05,"no depth info given",-88.1682424966,-7.3863591747,NA,0.446992063870056,0.0478166457443128,NA,"SPATIAL",384,"CPER7",-29.077369099,-1.15529999999998,-0.204000000000001,-0.0345249999999999,-1.13914999999999,-0.000299999999999856,"Both",0.158415120599203,0.741728549742162,-0.321221303316883,8.36238121672946,-7.5447742952992,-87.8470211932831
"23-046_CPER7-1020-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.15,"no depth info given",-80.3988389505,-3.7442286379,NA,0.40295389218967,0.0568526615137416,NA,"SPATIAL",384,"CPER7",-50.4450098473,-1.7354249999999,-0.287000000000002,-0.0702750000000001,-2.32865,-0.134175,"Both",0.239986324958962,0.741807098163542,-0.318961272454896,8.36235523436321,-3.98421496285896,-80.0798776780451
"23-046_CPER7-1020-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.15,"no depth info given",-77.2136440266,-3.967827374,NA,0.397623004550556,0.0529622023467804,NA,"SPATIAL",384,"CPER7",-45.4710250346,1.56557500000001,-0.157625000000001,0.00459999999999994,0.347975000000005,-0.0172999999999999,"Both",0.278120275143681,0.741852694121942,-0.321064604781192,8.36237941439215,-4.24594764914368,-76.8925794218188
"23-046_CPER7-1020-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.15,"no depth info given",-72.0014221777,-2.0817168152,NA,0.392409282114532,0.0605118646918342,NA,"SPATIAL",384,"CPER7",-55.3476876561,1.170575,-0.129125000000001,0.0143499999999999,1.12847500000001,0.0662000000000001,"Both",0.195760106871289,0.742374701067278,-0.32172738219293,8.36238703849205,-2.27747692207129,-71.6796947955071
"23-046_CPER7-2030-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.25,"no depth info given",-82.0521425899,-4.6130282027,NA,0.410811242916099,0.0527811992106742,NA,"SPATIAL",384,"CPER7",-45.1479169683,1.51557500000007,-0.277250000000001,0.000475000000000225,0.322975000000007,0.0204500000000001,"Both",0.21864084626515,0.74197336604358,-0.321558186394804,8.36238509197163,-4.83166904896515,-81.7305844035052
"23-046_CPER7-2030-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.25,"no depth info given",-86.1111547714,-6.1658021137,NA,0.419527898643317,0.0530632384054152,NA,"SPATIAL",384,"CPER7",-36.7847378618,1.79270000000002,-0.077875,0.022975,1.059725,0.0550750000000001,"Both",0.231670649580963,0.742428860173053,-0.321477019033958,8.3623841582311,-6.39747276328096,-85.789677752366
"23-046_CPER7-2030-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.25,"no depth info given",-81.4548141433,-5.2044370769,NA,0.415358769580467,0.052207045508312,NA,"SPATIAL",384,"CPER7",-39.8193175281,-0.200674999999929,-0.419000000000002,-0.0156500000000002,-0.443025000000002,0.02895,"Both",0.168144406969353,0.741895211646913,-0.321937941372655,8.36238946108745,-5.37258148386935,-81.1328762019273
"23-046_CPER7-3040-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.35,"no depth info given",-87.328055311,-7.0519876247,NA,0.412490779662246,0.0466762413214284,NA,"SPATIAL",384,"CPER7",-30.9121543134,3.97520000000006,-0.0463750000000004,0.0326,1.240225,-0.0594249999999999,"Both",0.401972354332362,0.741925868931298,-0.321062904667072,8.36237939483824,-7.45395997903236,-87.0069924063329
"23-046_CPER7-3040-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.35,"no depth info given",-98.7813047118,-9.182543457,NA,0.436456356706283,0.0494681786511122,NA,"SPATIAL",384,"CPER7",-25.3209570558,0.433200000000006,-0.405875,-0.00827500000000003,0.399475000000002,0.0388250000000001,"Both",0.173618691301192,0.741985577553289,-0.322151208794679,8.36239191507793,-9.35616214830119,-98.4591535030053
"23-046_CPER7-3040-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.35,"no depth info given",-85.9250084347,-6.0016945178,NA,0.418820226294168,0.0609540394859546,NA,"SPATIAL",384,"CPER7",-37.9114522923,1.02907500000003,0.0294999999999989,0.0311000000000001,0.882600000000007,0.0573250000000001,"Both",0.250771784313915,0.742577948187996,-0.321125493665771,8.36238011471732,-6.25246630211391,-85.6038829410342
"23-046_CPER7-deep-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.5,"",-83.0611742716,-6.0387803364,NA,0.409708287514636,0.0512977191154004,NA,"SPATIAL",384,"CPER7",-34.7509315804,-0.919300000000014,-0.646125000000001,-0.007525,0.194600000000005,0.10145,"Both",0.0962407785411163,0.74230885666592,-0.325078089075936,8.36242561754927,-6.13502111494112,-82.7360961825241
"23-046_CPER7-deep-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","2021-06-10 00:00:00",NA,"2021-06-10 00:00:00",6,NA,0.5,"",-91.2497019408,-7.4842088796,NA,0.439828561971153,0.046241917083656,NA,"SPATIAL",384,"CPER7",-31.376030904,-0.256674999999998,0.0454999999999987,-0.027525,-0.640774999999998,-0.0790499999999999,"Both",0.277310086967967,0.741572867206108,-0.321436330003405,8.36238369016181,-7.76151896656797,-90.9282656107966
